frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,left_arm_x,left_arm_y,right_arm_x,right_arm_y,left_leg_x,left_leg_y,right_leg_x,right_leg_y,head_x,head_y
145,0,1,1,1950,0.3544982075691223,0.4451805651187897,0.3067351281642914,0.46061187982559204,0.2893170416355133,0.8324685096740723,0.2107502967119217,0.8190801739692688,0.3297172486782074,0.2636556029319763
150,1,1,1,1950,0.3256377875804901,0.4168933033943176,0.3229798674583435,0.42771828174591064,0.237102672457695,0.8277914524078369,0.22461259365081787,0.8207343816757202,0.32764607667922974,0.26286250352859497
155,2,1,1,1950,0.33367905020713806,0.3803786039352417,0.3245072364807129,0.34762051701545715,0.29254549741744995,0.7957314252853394,0.2253151684999466,0.8232936263084412,0.32598185539245605,0.2615680694580078
160,3,1,1,1950,0.3303561806678772,0.3870261609554291,0.32581228017807007,0.3852745592594147,0.2502132058143616,0.8051282167434692,0.22422146797180176,0.8230442404747009,0.3309411406517029,0.26654863357543945
165,4,1,1,1950,0.3283138573169708,0.4747180640697479,0.3237852454185486,0.4349147081375122,0.24198071658611298,0.8010737299919128,0.22760924696922302,0.8201572895050049,0.3456355333328247,0.28855812549591064
170,5,1,1,1950,0.32561516761779785,0.4913456439971924,0.31963837146759033,0.45231327414512634,0.24836575984954834,0.8056550621986389,0.23108601570129395,0.8156640529632568,0.35062262415885925,0.30107933282852173
175,6,1,1,1950,0.32839271426200867,0.47496524453163147,0.3142150044441223,0.5091229677200317,0.2367151528596878,0.7871131896972656,0.2155567854642868,0.80418461561203,0.3309371769428253,0.2886509299278259
180,7,1,1,1950,0.29144376516342163,0.47928646206855774,0.2965485155582428,0.5104154944419861,0.24009916186332703,0.7946694493293762,0.15796802937984467,0.7983542680740356,0.28702133893966675,0.2735837399959564
185,8,1,1,1950,0.2770679295063019,0.48607733845710754,0.2697020173072815,0.49377572536468506,0.2951069474220276,0.7978155612945557,0.2599983811378479,0.8013724684715271,0.2591041624546051,0.2770429849624634
190,9,1,1,1950,0.2862144410610199,0.49165451526641846,0.27673742175102234,0.3243006467819214,0.40518760681152344,0.7912726402282715,0.1761160045862198,0.8009565472602844,0.2723521292209625,0.2601282000541687
195,10,1,1,1950,0.2829684913158417,0.48539823293685913,0.2791255712509155,0.4802665710449219,0.3940843939781189,0.8216888308525085,0.33572620153427124,0.807186484336853,0.28812623023986816,0.24599741399288177
200,11,1,1,1950,0.28501278162002563,0.4952039420604706,0.2848152816295624,0.49123328924179077,0.3574593663215637,0.8303349614143372,0.35093942284584045,0.822424590587616,0.3063632845878601,0.24446596205234528
205,12,1,1,1950,0.29138606786727905,0.4993877112865448,0.28879639506340027,0.5100696086883545,0.3573698401451111,0.7749160528182983,0.3599450886249542,0.8044682145118713,0.289534330368042,0.24224774539470673
210,13,1,1,1950,0.29152315855026245,0.5123419761657715,0.31698352098464966,0.5165272355079651,0.3874354958534241,0.8079761862754822,0.3743200898170471,0.7788363695144653,0.2870864272117615,0.27473199367523193
215,14,1,1,1950,0.2925812900066376,0.5045947432518005,0.3431493937969208,0.5031949877738953,0.3780671954154968,0.8001585006713867,0.3782167434692383,0.786611020565033,0.2910153269767761,0.27223920822143555
220,15,1,1,1950,0.2940670847892761,0.5029903650283813,0.3301326036453247,0.5098917484283447,0.3665517270565033,0.6351545453071594,0.3662945032119751,0.820485532283783,0.3082008361816406,0.2713608145713806
225,16,1,1,1950,0.28597491979599,0.5036852359771729,0.3266119956970215,0.5100035071372986,0.29322320222854614,0.7957340478897095,0.3611921966075897,0.8322701454162598,0.3332187831401825,0.27602261304855347
230,17,1,1,1950,0.2871970236301422,0.5026084184646606,0.2912721633911133,0.5057750344276428,0.34430497884750366,0.8093903660774231,0.3600888252258301,0.8266236186027527,0.32884785532951355,0.2775558531284332
235,18,1,1,1950,0.2837044596672058,0.5025315880775452,0.2799054980278015,0.5047935247421265,0.4188168942928314,0.8057336807250977,0.3635362386703491,0.8305997252464294,0.32334986329078674,0.27648064494132996
240,19,1,1,1950,0.28325802087783813,0.5136914849281311,0.27339091897010803,0.5049929022789001,0.4249427318572998,0.8247678875923157,0.3607574701309204,0.8310379981994629,0.3212333619594574,0.28298166394233704
245,20,1,1,1950,0.28426453471183777,0.5194708108901978,0.2790103554725647,0.5057586431503296,0.36419349908828735,0.8132651448249817,0.35379379987716675,0.7619450688362122,0.3288518190383911,0.27177128195762634
250,21,1,1,1950,0.4555661678314209,0.5153541564941406,0.4091915190219879,0.5019190311431885,0.3591555953025818,0.8040379285812378,0.34156325459480286,0.7826868891716003,0.34836819767951965,0.2601068615913391
255,22,1,1,1950,0.39522773027420044,0.48650187253952026,0.3425429165363312,0.4908287525177002,0.3520599901676178,0.8026635050773621,0.3168288469314575,0.806723952293396,0.34155091643333435,0.2553563416004181
260,23,1,1,1950,0.3494861423969269,0.41145315766334534,0.32853931188583374,0.4242963194847107,0.33152878284454346,0.7874778509140015,0.315035879611969,0.7986131310462952,0.3333425521850586,0.23731079697608948
265,24,1,1,1950,0.35193637013435364,0.3278869092464447,0.3467431664466858,0.30626243352890015,0.28282102942466736,0.8150469660758972,0.2771327495574951,0.8261067867279053,0.30895841121673584,0.20226123929023743
270,25,1,1,1950,0.342530757188797,0.26456418633461,0.34021735191345215,0.25355952978134155,0.2754397988319397,0.8176913857460022,0.270733505487442,0.8310647010803223,0.3012060523033142,0.19518782198429108
275,26,1,1,1950,0.33379703760147095,0.2980367839336395,0.33021068572998047,0.29532551765441895,0.2757094204425812,0.8231843113899231,0.27325010299682617,0.8320892453193665,0.3064432740211487,0.22330796718597412
280,27,1,1,1950,0.32182127237319946,0.35382068157196045,0.3081926107406616,0.3503422141075134,0.27109357714653015,0.8224726319313049,0.2774122357368469,0.82972651720047,0.32351425290107727,0.22656461596488953
285,28,1,1,1950,0.3155290484428406,0.2815118432044983,0.3009869456291199,0.2804342210292816,0.2799069881439209,0.8218463659286499,0.2771685719490051,0.8282948732376099,0.30966535210609436,0.227984219789505
290,29,1,1,1950,0.3267675042152405,0.331123024225235,0.30269449949264526,0.3304639458656311,0.2917066514492035,0.8174727559089661,0.28454095125198364,0.811091959476471,0.31118932366371155,0.22929628193378448
295,30,1,1,1950,0.30795350670814514,0.40183019638061523,0.3052045702934265,0.4492705464363098,0.3161219358444214,0.8041948080062866,0.3093806207180023,0.798495888710022,0.32401153445243835,0.26899540424346924
300,31,1,1,1950,0.379680335521698,0.37893566489219666,0.29552701115608215,0.34355881810188293,0.32031765580177307,0.8010575175285339,0.18743778765201569,0.7632248997688293,0.32751235365867615,0.2729422152042389
305,32,1,1,1950,0.3638215661048889,0.41597625613212585,0.34514546394348145,0.4021998941898346,0.31810322403907776,0.7934526801109314,0.3058544099330902,0.7699546217918396,0.3354731500148773,0.2814672291278839
310,33,1,1,1950,0.35315221548080444,0.4191991686820984,0.33651870489120483,0.40747007727622986,0.3183901906013489,0.790391206741333,0.31471532583236694,0.7797631025314331,0.3366919159889221,0.2802945375442505
315,34,1,1,1950,0.3540426790714264,0.4253113567829132,0.3528517186641693,0.42181524634361267,0.31995725631713867,0.7882853150367737,0.3151300549507141,0.7882943153381348,0.3418023884296417,0.2830599546432495
320,35,1,1,1950,0.392844021320343,0.500906229019165,0.3639239966869354,0.4429693818092346,0.3268468976020813,0.7822275757789612,0.31685733795166016,0.794514536857605,0.3563191294670105,0.2908758521080017
325,36,1,1,1950,0.32957884669303894,0.5102373957633972,0.3681812882423401,0.510630190372467,0.35541242361068726,0.7824883460998535,0.33266228437423706,0.7913259863853455,0.3707506060600281,0.3112254738807678
335,0,2,2,1950,0.4237184524536133,0.5201391577720642,0.32028311491012573,0.4875122606754303,0.40542468428611755,0.756502628326416,0.3418898284435272,0.770109236240387,0.3695245683193207,0.3167385756969452
340,1,2,2,1950,0.42753535509109497,0.5018686652183533,0.29663875699043274,0.5108737349510193,0.43150025606155396,0.7659197449684143,0.3279865086078644,0.7474971413612366,0.3613004684448242,0.3272480368614197
345,2,2,2,1950,0.4046781659126282,0.5165306329727173,0.28970393538475037,0.5246958136558533,0.43679970502853394,0.7705481648445129,0.32330089807510376,0.745639979839325,0.37218138575553894,0.33655479550361633
350,3,2,2,1950,0.42433881759643555,0.5283297896385193,0.2831612229347229,0.5375098586082458,0.41183120012283325,0.747029721736908,0.31225356459617615,0.757426381111145,0.35998398065567017,0.3494535982608795
355,4,2,2,1950,0.43015438318252563,0.5283090472221375,0.28788453340530396,0.5555545091629028,0.4288548529148102,0.755221962928772,0.3064448833465576,0.7625769972801208,0.35781654715538025,0.3461408317089081
360,5,2,2,1950,0.42870479822158813,0.5211053490638733,0.2849881052970886,0.5206795334815979,0.430825412273407,0.7725732326507568,0.30707603693008423,0.7510960102081299,0.3639509081840515,0.3504263162612915
365,6,2,2,1950,0.4408396780490875,0.529563844203949,0.2813482880592346,0.5334214568138123,0.4236783981323242,0.7478340268135071,0.2845774292945862,0.7558308243751526,0.35533851385116577,0.34534502029418945
370,7,2,2,1950,0.34689196944236755,0.4757251739501953,0.28479355573654175,0.5673117637634277,0.4205828309059143,0.7444108128547668,0.2826312184333801,0.7618927955627441,0.34363657236099243,0.347618967294693
375,8,2,2,1950,0.35009926557540894,0.46778079867362976,0.2893865704536438,0.5495123863220215,0.4209744930267334,0.7467291951179504,0.27656328678131104,0.7745434045791626,0.3599144220352173,0.3432326912879944
380,9,2,2,1950,0.35347795486450195,0.45429161190986633,0.2903673052787781,0.5383139848709106,0.41989666223526,0.7463005185127258,0.27540335059165955,0.778240978717804,0.38869956135749817,0.3565986752510071
385,10,2,2,1950,0.344556987285614,0.4642517864704132,0.31154149770736694,0.5156660079956055,0.417631059885025,0.7450414299964905,0.2793688178062439,0.7734178304672241,0.3828895390033722,0.3578653931617737
390,11,2,2,1950,0.3941871225833893,0.425222784280777,0.28211188316345215,0.543201208114624,0.4067200720310211,0.728525698184967,0.2664386034011841,0.7757941484451294,0.3800874352455139,0.35380077362060547
395,12,2,2,1950,0.3882869780063629,0.5036842823028564,0.27580922842025757,0.5707406997680664,0.388410747051239,0.745344877243042,0.255393922328949,0.7749417424201965,0.376192569732666,0.37137600779533386
